0.000000e+000,1.843401e-004
1.000000e+000,-6.079785e-005
2.000000e+000,-3.435898e-004
3.000000e+000,-4.242638e-004
4.000000e+000,-2.392896e-004
5.000000e+000,7.107895e-005
6.000000e+000,2.575541e-004
7.000000e+000,1.261668e-004
8.000000e+000,-2.607674e-004
9.000000e+000,-5.612135e-004
1.000000e+001,-4.730863e-004
1.100000e+001,6.460704e-006
1.200000e+001,3.907630e-004
1.300000e+001,1.782353e-004
1.400000e+001,-3.452697e-004
1.500000e+001,-5.206848e-004
1.600000e+001,-1.715126e-004
1.700000e+001,1.885303e-004
1.800000e+001,1.029847e-004
1.900000e+001,-2.588249e-004
2.000000e+001,-3.740775e-004
2.100000e+001,-1.585145e-004
2.200000e+001,8.512511e-005
2.300000e+001,1.589131e-004
2.400000e+001,3.381350e-005
2.500000e+001,-1.772875e-004
2.600000e+001,-3.197704e-004
2.700000e+001,-3.262546e-004
2.800000e+001,-1.313383e-004
2.900000e+001,2.313779e-004
3.000000e+001,3.716391e-004
3.100000e+001,5.546489e-005
3.200000e+001,-3.802569e-004
3.300000e+001,-3.813769e-004
3.400000e+001,2.975037e-005
3.500000e+001,3.284021e-004
3.600000e+001,1.363232e-004
3.700000e+001,-2.077687e-004
3.800000e+001,-1.548819e-004
3.900000e+001,1.741400e-004
4.000000e+001,3.076934e-004
4.100000e+001,1.365905e-004
4.200000e+001,-8.351733e-005
4.300000e+001,-1.180751e-004
4.400000e+001,1.078967e-005
4.500000e+001,1.283504e-004
4.600000e+001,2.467258e-004
4.700000e+001,3.638631e-004
4.800000e+001,3.372715e-004
4.900000e+001,5.081515e-005
5.000000e+001,-2.009546e-004
5.100000e+001,-6.532307e-005
5.200000e+001,3.443865e-004
5.300000e+001,5.194526e-004
5.400000e+001,2.815397e-004
5.500000e+001,1.385184e-005
5.600000e+001,1.107072e-004
5.700000e+001,3.623974e-004
5.800000e+001,3.586803e-004
5.900000e+001,1.246383e-004
6.000000e+001,1.496401e-006
6.100000e+001,1.321200e-004
6.200000e+001,3.502684e-004
6.300000e+001,3.867209e-004
6.400000e+001,3.094389e-004
6.500000e+001,2.503273e-004
6.600000e+001,1.836943e-004
6.700000e+001,5.613730e-005
6.800000e+001,-1.230255e-005
6.900000e+001,1.330268e-004
7.000000e+001,4.007271e-004
7.100000e+001,4.563263e-004
7.200000e+001,1.981350e-004
7.300000e+001,-1.035748e-005
7.400000e+001,3.569136e-005
7.500000e+001,1.837308e-004
7.600000e+001,1.382265e-004
7.700000e+001,1.099840e-005
7.800000e+001,3.588003e-005
7.900000e+001,2.091898e-004
8.000000e+001,2.515291e-004
8.100000e+001,9.721657e-005
8.200000e+001,-4.572414e-005
8.300000e+001,-5.865686e-005
8.400000e+001,-8.898623e-006
8.500000e+001,-2.248062e-005
8.600000e+001,-6.560205e-005
8.700000e+001,3.785472e-005
8.800000e+001,1.655456e-004
8.900000e+001,1.165206e-004
9.000000e+001,-7.910588e-005
9.100000e+001,-1.984771e-004
9.200000e+001,-1.544844e-004
9.300000e+001,-1.079695e-004
9.400000e+001,-9.685908e-005
9.500000e+001,-3.567843e-005
9.600000e+001,9.048188e-005
9.700000e+001,1.077007e-004
9.800000e+001,-1.000457e-004
9.900000e+001,-3.395599e-004
1.000000e+002,-3.073013e-004
1.010000e+002,-6.443476e-005
1.020000e+002,5.218842e-005
1.030000e+002,-5.294386e-005
1.040000e+002,-1.728966e-004
1.050000e+002,-1.199332e-004
1.060000e+002,-2.294180e-005
1.070000e+002,-6.626207e-005
1.080000e+002,-1.802441e-004
1.090000e+002,-2.232826e-004
1.100000e+002,-2.115595e-004
1.110000e+002,-1.910809e-004
1.120000e+002,-1.101195e-004
1.130000e+002,7.419124e-005
1.140000e+002,1.600869e-004
1.150000e+002,-7.300792e-005
1.160000e+002,-4.384682e-004
1.170000e+002,-5.016309e-004
1.180000e+002,-1.489137e-004
1.190000e+002,2.289761e-004
1.200000e+002,1.838414e-004
1.210000e+002,-1.584798e-004
1.220000e+002,-3.537008e-004
1.230000e+002,-2.178574e-004
1.240000e+002,-4.781111e-005
1.250000e+002,-2.838469e-005
1.260000e+002,-6.425527e-005
1.270000e+002,-1.308906e-004
1.280000e+002,-2.434395e-004
1.290000e+002,-2.249089e-004
1.300000e+002,1.498512e-005
1.310000e+002,2.499020e-004
1.320000e+002,1.435020e-004
1.330000e+002,-3.102846e-004
1.340000e+002,-6.014992e-004
1.350000e+002,-3.149218e-004
1.360000e+002,2.560190e-004
1.370000e+002,5.153368e-004
1.380000e+002,1.588633e-004
1.390000e+002,-3.696551e-004
1.400000e+002,-4.729797e-004
1.410000e+002,-1.396100e-004
1.420000e+002,2.008184e-004
1.430000e+002,2.745526e-004
1.440000e+002,1.341355e-004
1.450000e+002,-1.327132e-004
1.460000e+002,-2.921248e-004
1.470000e+002,-8.166926e-005
1.480000e+002,3.458867e-004
1.490000e+002,4.727398e-004
1.500000e+002,8.743246e-005
1.510000e+002,-3.930738e-004
1.520000e+002,-3.793651e-004
1.530000e+002,1.614369e-004
1.540000e+002,6.852360e-004
1.550000e+002,6.375851e-004
1.560000e+002,8.010365e-005
1.570000e+002,-4.306813e-004
1.580000e+002,-3.362453e-004
1.590000e+002,2.218196e-004
1.600000e+002,6.818311e-004
1.610000e+002,6.272024e-004
1.620000e+002,1.797935e-004
1.630000e+002,-2.758872e-004
1.640000e+002,-2.541504e-004
1.650000e+002,2.989064e-004
1.660000e+002,7.533001e-004
1.670000e+002,5.787254e-004
1.680000e+002,-3.122150e-005
1.690000e+002,-3.415893e-004
1.700000e+002,-5.928431e-005
1.710000e+002,5.184268e-004
1.720000e+002,8.170512e-004
1.730000e+002,5.550311e-004
1.740000e+002,-9.522527e-005
1.750000e+002,-5.211034e-004
1.760000e+002,-2.068489e-004
1.770000e+002,5.682025e-004
1.780000e+002,9.673999e-004
1.790000e+002,5.384768e-004
1.800000e+002,-2.350786e-004
1.810000e+002,-5.714889e-004
1.820000e+002,-1.347276e-004
1.830000e+002,5.998995e-004
1.840000e+002,7.728402e-004
1.850000e+002,2.292833e-004
1.860000e+002,-3.586615e-004
1.870000e+002,-3.988628e-004
1.880000e+002,-9.452049e-007
1.890000e+002,4.399906e-004
1.900000e+002,6.005251e-004
1.910000e+002,2.194192e-004
1.920000e+002,-4.582242e-004
1.930000e+002,-7.329670e-004
1.940000e+002,-1.492351e-004
1.950000e+002,7.273396e-004
1.960000e+002,7.833528e-004
1.970000e+002,-7.732675e-005
1.980000e+002,-8.411086e-004
1.990000e+002,-6.879233e-004
2.000000e+002,1.000726e-004
2.010000e+002,6.491445e-004
2.020000e+002,3.970231e-004
2.030000e+002,-2.604452e-004
2.040000e+002,-5.920748e-004
2.050000e+002,-4.424991e-004
2.060000e+002,-4.148471e-005
2.070000e+002,3.128911e-004
2.080000e+002,4.120429e-004
2.090000e+002,-5.029315e-005
2.100000e+002,-7.502111e-004
2.110000e+002,-7.915092e-004
2.120000e+002,7.650825e-005
2.130000e+002,8.284125e-004
2.140000e+002,4.208641e-004
2.150000e+002,-6.404416e-004
2.160000e+002,-1.012691e-003
2.170000e+002,-3.478817e-004
2.180000e+002,4.218688e-004
2.190000e+002,5.327629e-004
2.200000e+002,5.039876e-006
2.210000e+002,-4.936915e-004
2.220000e+002,-5.721220e-004
2.230000e+002,-3.325294e-004
2.240000e+002,2.516330e-005
2.250000e+002,3.654095e-004
2.260000e+002,3.365377e-004
2.270000e+002,-2.717784e-004
2.280000e+002,-8.853737e-004
2.290000e+002,-5.872035e-004
2.300000e+002,4.086066e-004
2.310000e+002,8.001596e-004
2.320000e+002,7.874562e-006
2.330000e+002,-8.837283e-004
2.340000e+002,-7.486886e-004
2.350000e+002,7.762244e-005
2.360000e+002,5.469663e-004
2.370000e+002,2.663388e-004
2.380000e+002,-2.463349e-004
2.390000e+002,-5.006741e-004
2.400000e+002,-3.957396e-004
2.410000e+002,-1.416006e-004
2.420000e+002,2.118171e-004
2.430000e+002,4.214642e-004
2.440000e+002,1.819454e-004
2.450000e+002,-4.636407e-004
2.460000e+002,-7.504018e-004
2.470000e+002,-1.647436e-004
2.480000e+002,6.469868e-004
2.490000e+002,6.128970e-004
2.500000e+002,-2.426296e-004
2.510000e+002,-7.116116e-004
2.520000e+002,-2.781057e-004
2.530000e+002,3.854439e-004
2.540000e+002,5.030488e-004
2.550000e+002,1.309702e-004
2.560000e+002,-2.155634e-004
2.570000e+002,-2.624130e-004
2.580000e+002,-7.741947e-005
2.590000e+002,2.031253e-004
2.600000e+002,4.435100e-004
2.610000e+002,4.255055e-004
2.620000e+002,4.158899e-005
2.630000e+002,-3.809220e-004
2.640000e+002,-2.670605e-004
2.650000e+002,3.821335e-004
2.660000e+002,7.902597e-004
2.670000e+002,4.343882e-004
2.680000e+002,-2.014325e-004
2.690000e+002,-3.127111e-004
2.700000e+002,1.511758e-004
2.710000e+002,5.604221e-004
2.720000e+002,5.085957e-004
2.730000e+002,1.751915e-004
2.740000e+002,-4.829988e-005
2.750000e+002,-1.822673e-005
2.760000e+002,2.186586e-004
2.770000e+002,4.774364e-004
2.780000e+002,4.890805e-004
2.790000e+002,2.411118e-004
2.800000e+002,-8.332933e-005
2.810000e+002,-1.469166e-004
2.820000e+002,1.844997e-004
2.830000e+002,5.887739e-004
2.840000e+002,5.849660e-004
2.850000e+002,1.469090e-004
2.860000e+002,-1.985875e-004
2.870000e+002,-1.132027e-004
2.880000e+002,2.462558e-004
2.890000e+002,4.530012e-004
2.900000e+002,3.459586e-004
2.910000e+002,4.724683e-005
2.920000e+002,-1.190402e-004
2.930000e+002,-3.060249e-005
2.940000e+002,2.242603e-004
2.950000e+002,3.569195e-004
2.960000e+002,1.651667e-004
2.970000e+002,-1.452350e-004
2.980000e+002,-2.386592e-004
2.990000e+002,-1.583594e-005
3.000000e+002,2.550960e-004
3.010000e+002,3.212491e-004
3.020000e+002,9.265660e-005
3.030000e+002,-2.281497e-004
3.040000e+002,-3.206393e-004
3.050000e+002,-1.285936e-004
3.060000e+002,1.294898e-004
3.070000e+002,2.497571e-004
3.080000e+002,5.809090e-005
3.090000e+002,-2.427211e-004
3.100000e+002,-3.242313e-004
3.110000e+002,-9.246395e-005
3.120000e+002,1.425552e-004
3.130000e+002,8.235841e-005
3.140000e+002,-1.985128e-004
3.150000e+002,-3.492341e-004
3.160000e+002,-2.042467e-004
3.170000e+002,6.485969e-005
3.180000e+002,1.506846e-004
3.190000e+002,1.117571e-005
3.200000e+002,-2.405586e-004
3.210000e+002,-4.025627e-004
3.220000e+002,-3.057274e-004
3.230000e+002,-4.616854e-005
3.240000e+002,1.787386e-004
3.250000e+002,1.495266e-004
3.260000e+002,-1.552706e-004
3.270000e+002,-4.359208e-004
3.280000e+002,-3.398274e-004
3.290000e+002,3.906202e-006
3.300000e+002,1.481048e-004
3.310000e+002,-4.351247e-005
3.320000e+002,-2.806291e-004
3.330000e+002,-2.936109e-004
3.340000e+002,-9.693278e-005
3.350000e+002,6.474484e-005
3.360000e+002,4.169928e-005
3.370000e+002,-1.272181e-004
3.380000e+002,-3.026951e-004
3.390000e+002,-3.396942e-004
3.400000e+002,-1.672121e-004
3.410000e+002,9.504765e-005
3.420000e+002,2.334269e-004
3.430000e+002,4.369807e-005
3.440000e+002,-3.310042e-004
3.450000e+002,-4.705345e-004
3.460000e+002,-2.053131e-004
3.470000e+002,1.563942e-004
3.480000e+002,1.819473e-004
3.490000e+002,-5.711287e-005
3.500000e+002,-2.335801e-004
3.510000e+002,-2.038895e-004
3.520000e+002,-7.095238e-005
3.530000e+002,5.330845e-005
3.540000e+002,6.557329e-005
3.550000e+002,-4.219814e-005
3.560000e+002,-2.073474e-004
3.570000e+002,-2.059492e-004
3.580000e+002,1.988354e-005
3.590000e+002,2.508867e-004
3.600000e+002,2.391417e-004
3.610000e+002,-8.151752e-006
3.620000e+002,-2.697771e-004
3.630000e+002,-2.628739e-004
3.640000e+002,3.165558e-005
3.650000e+002,3.356281e-004
3.660000e+002,3.368292e-004
3.670000e+002,1.363556e-004
3.680000e+002,-6.731784e-005
3.690000e+002,-1.381119e-004
3.700000e+002,1.602597e-005
3.710000e+002,2.628083e-004
3.720000e+002,3.503421e-004
3.730000e+002,1.688472e-004
3.740000e+002,-2.810800e-005
3.750000e+002,3.060839e-005
3.760000e+002,2.462053e-004
3.770000e+002,3.592634e-004
3.780000e+002,2.764258e-004
3.790000e+002,1.170055e-004
3.800000e+002,3.188438e-006
3.810000e+002,1.243453e-005
3.820000e+002,2.147381e-004
3.830000e+002,4.668990e-004
3.840000e+002,5.274507e-004
3.850000e+002,2.713459e-004
3.860000e+002,-7.847343e-005
3.870000e+002,-1.569259e-004
3.880000e+002,1.517628e-004
3.890000e+002,5.303348e-004
3.900000e+002,5.316719e-004
3.910000e+002,1.867507e-004
3.920000e+002,-4.142551e-005
3.930000e+002,6.362006e-005
3.940000e+002,2.416404e-004
3.950000e+002,2.890188e-004
3.960000e+002,2.314433e-004
3.970000e+002,1.644995e-004
3.980000e+002,5.202725e-005
3.990000e+002,-4.163149e-005
4.000000e+002,8.617280e-005
4.010000e+002,3.911306e-004
4.020000e+002,4.500645e-004
4.030000e+002,5.588343e-005
4.040000e+002,-3.555554e-004
4.050000e+002,-3.214415e-004
4.060000e+002,1.496019e-004
4.070000e+002,5.151433e-004
4.080000e+002,3.334770e-004
4.090000e+002,-1.051246e-004
4.100000e+002,-3.152208e-004
4.110000e+002,-1.900248e-004
4.120000e+002,2.548471e-005
4.130000e+002,1.365904e-004
4.140000e+002,1.624315e-004
4.150000e+002,4.514946e-005
4.160000e+002,-2.015521e-004
4.170000e+002,-3.180701e-004
4.180000e+002,-6.778536e-005
4.190000e+002,2.539565e-004
4.200000e+002,1.915734e-004
4.210000e+002,-2.408261e-004
4.220000e+002,-5.145717e-004
4.230000e+002,-3.047980e-004
4.240000e+002,1.487267e-004
4.250000e+002,3.374550e-004
4.260000e+002,9.093919e-005
4.270000e+002,-3.084338e-004
4.280000e+002,-4.815356e-004
4.290000e+002,-3.437163e-004
4.300000e+002,-2.153907e-005
4.310000e+002,2.369746e-004
4.320000e+002,1.770718e-004
4.330000e+002,-1.728653e-004
4.340000e+002,-4.649172e-004
4.350000e+002,-3.505062e-004
4.360000e+002,4.233355e-005
4.370000e+002,2.206973e-004
4.380000e+002,4.543618e-007
4.390000e+002,-3.429442e-004
4.400000e+002,-4.149397e-004
4.410000e+002,-1.453643e-004
4.420000e+002,1.164158e-004
4.430000e+002,1.810577e-004
4.440000e+002,-2.084127e-005
4.450000e+002,-3.236462e-004
4.460000e+002,-5.042374e-004
4.470000e+002,-3.004062e-004
4.480000e+002,1.599509e-004
4.490000e+002,3.881066e-004
4.500000e+002,6.765360e-005
4.510000e+002,-4.465599e-004
4.520000e+002,-5.222432e-004
4.530000e+002,-1.093823e-004
4.540000e+002,2.330830e-004
4.550000e+002,1.340034e-004
4.560000e+002,-1.507228e-004
4.570000e+002,-2.684795e-004
4.580000e+002,-1.809215e-004
4.590000e+002,-5.518309e-005
4.600000e+002,6.332879e-005
4.610000e+002,1.165359e-004
4.620000e+002,2.273186e-006
4.630000e+002,-2.657275e-004
4.640000e+002,-3.761163e-004
4.650000e+002,-5.842212e-005
4.660000e+002,4.051211e-004
4.670000e+002,3.962838e-004
4.680000e+002,-1.465736e-004
